epoch,global_step,lr_start,lr_next,best_val_dice,best_epoch,bad_epochs,early_stop,epoch_compute_seconds,val/volume_seconds,train/loss,train/ce,train/dice_loss,train/precision/background,train/precision/normal_myocardium,train/precision/edema,train/precision/scar,train/mean_precision,train/recall/background,train/recall/normal_myocardium,train/recall/edema,train/recall/scar,train/mean_recall,train/dice/background,train/dice/normal_myocardium,train/dice/edema,train/dice/scar,train/mean_dice,train/iou/background,train/iou/normal_myocardium,train/iou/edema,train/iou/scar,train/mean_iou,train/pixel_accuracy,train/seconds,train/samples_per_second,train/samples,train/gpu_peak_allocated_mb,train/gpu_peak_reserved_mb,train/grad_norm,train/amp_skipped_steps,train/optimizer_updates,train/amp_scale,val/loss,val/ce,val/dice_loss,val/precision/background,val/precision/normal_myocardium,val/precision/edema,val/precision/scar,val/mean_precision,val/recall/background,val/recall/normal_myocardium,val/recall/edema,val/recall/scar,val/mean_recall,val/dice/background,val/dice/normal_myocardium,val/dice/edema,val/dice/scar,val/mean_dice,val/iou/background,val/iou/normal_myocardium,val/iou/edema,val/iou/scar,val/mean_iou,val/pixel_accuracy,val/seconds,val/samples_per_second,val/samples,val/gpu_peak_allocated_mb,val/gpu_peak_reserved_mb,val/avg_pathology_dice,val/patient_precision/scar,val/precision_defined_cases/scar,val/precision_undefined_cases/scar,val/patient_recall/scar,val/recall_defined_cases/scar,val/recall_undefined_cases/scar,val/patient_dice/scar,val/defined_cases/scar,val/undefined_cases/scar,val/patient_precision/edema,val/precision_defined_cases/edema,val/precision_undefined_cases/edema,val/patient_recall/edema,val/recall_defined_cases/edema,val/recall_undefined_cases/edema,val/patient_dice/edema,val/defined_cases/edema,val/undefined_cases/edema,checkpoint_seconds,epoch_seconds
11,1089,0.00027285977282488864,0.00027012965299689866,0.5342760671822984,10,1,False,32.274177722000104,4.976733527999841,0.2022441529842384,0.0854870230526072,0.31900128204710737,0.9908643076286946,0.7535477640040099,0.7276820260288428,0.42757907646034654,0.6362696221643999,0.9887666680644515,0.779755037394622,0.7329279437226685,0.4471200537306028,0.6532676782826311,0.9898143765051676,0.7664274328118433,0.7302955642730553,0.4371312901598443,0.6446180957482477,0.9798341547178344,0.6213071311717491,0.5751697353525733,0.27969802415748185,0.4920582968939347,0.9679770427360583,25.380672946000004,62.17329238501113,1578,3174.5029296875,3256.0,0.41409526870708274,0,99,1.0,0.2185333467225738,0.0921598826984161,0.3449068072483624,0.9881453458282473,0.6910645654220754,0.8122852475637921,0.45010155096011817,0.6511504546486618,0.9910870359974668,0.8552027123824077,0.6075413404486887,0.3024660083751228,0.5884033537354064,0.9896140048277032,0.7644219072131945,0.6951509040585218,0.3618025193714558,0.6071251102143906,0.9794415298273693,0.6186755104155871,0.5327442891447571,0.22085403234330409,0.4574246106345495,0.9679001551594226,1.9075135099999443,206.5516170315415,394,1181.83447265625,3256.0,0.5112128990298497,0.4485304400204842,61,0,0.3496319733413435,61,0,0.3538933525735433,61,0,0.7923390434365963,61,0,0.6105132771014771,61,0,0.6685324454861561,61,0,1.5060496869998587,33.78641384299999
12,1188,0.00027012965299689866,0.00026739646382669996,0.5342760671822984,10,2,False,32.04044086099998,4.93973092300007,0.19944656446708323,0.08374073344114011,0.3151523949453284,0.9910233314750252,0.7570530033184157,0.7396130999720274,0.4302112478703955,0.6422924503869462,0.9889851814777502,0.7864171746701193,0.7349918786632316,0.4526751571488081,0.6580280701607196,0.9900032074770061,0.7714557656320579,0.7372952481626441,0.44115741986689716,0.6499694778871997,0.9802043083760261,0.6279430109644804,0.5839015392076486,0.2830031880635623,0.4982825794118971,0.9685203252485345,25.242180958000063,62.51440803097012,1578,3174.5029296875,3256.0,0.40033901987051723,0,99,1.0,0.2284382658864036,0.10457311116801905,0.35230341583944214,0.9916561726547808,0.8039390916396486,0.6857936017745545,0.2840480977045257,0.5912602637062429,0.9863864954727644,0.5541616923738122,0.7250781167714075,0.5449206431267125,0.6080534840906441,0.9890143146253019,0.6560812759004744,0.7048889374308845,0.37343669177407585,0.5781356350351449,0.9782673770091482,0.4881852333295472,0.5442691038655746,0.2295863246671778,0.42068022062076654,0.9599860331733819,1.848412948000032,213.1558321025098,394,1181.83447265625,3256.0,0.5239808779649623,0.29545513600403867,61,0,0.5722317776450156,61,0,0.36373908124694715,61,0,0.673454389669125,61,0,0.7307001007827933,61,0,0.6842226746829775,61,0,1.5152749189999213,33.56097448499986
13,1287,0.00026739646382669996,0.0002646601669240631,0.5347712327864254,13,0,False,32.12534708099997,4.92643196999984,0.19714612716806554,0.08176056170040513,0.31253169414661686,0.9913160000327855,0.7617911552397442,0.7427291921770725,0.43883157054699506,0.6477839726546039,0.9892256826066983,0.7864923058238916,0.7395199843010991,0.46710754167719715,0.664373277267396,0.9902697382308798,0.7739446907598625,0.741121114121726,0.45252828443469106,0.6558646964387598,0.9807270077217017,0.6312477788946764,0.5887151833551268,0.29243073064464853,0.5041312309648173,0.9690817867999445,25.332368868999993,62.29184519459006,1578,3174.5029296875,3256.0,0.3830658793449402,0,99,1.0,0.20890337977615106,0.08690997941164195,0.33089678012175006,0.9890542411014717,0.7264011276580661,0.7764291793011707,0.4354648573599141,0.6460983881063836,0.9909270494756238,0.8317797621890072,0.6598462240634765,0.3437522618001344,0.6117927493508727,0.9899897595702778,0.7755271049134126,0.7134061629328211,0.38421134744396485,0.6243815384300662,0.980177942699941,0.6333558774762196,0.554492134486706,0.23778564531702606,0.47521121909331726,0.9687639420407678,1.8565872530000433,212.2173355242738,394,1181.83447265625,3256.0,0.5347712327864254,0.42876069271738043,61,0,0.39085771503070665,61,0,0.37615914072707174,61,0,0.7529668523772685,61,0,0.6684470705342426,61,0,0.693383324845779,61,0,3.0021709169998303,35.13365597899997
14,1386,0.0002646601669240631,0.00026192072297150575,0.5347712327864254,13,1,False,32.018578813999966,4.954191948000016,0.19613190915043666,0.08103121361956095,0.31123260604111413,0.9913238100674826,0.7637510355570838,0.7393372757007141,0.4471798640455631,0.6500893917677869,0.9891974969062574,0.7895527825849349,0.7400034881059222,0.47277841744128357,0.667444896044047,0.990259512068284,0.7764376141784346,0.7396702318909005,0.45962299093253495,0.65857694566729,0.9807069478779289,0.6345713329991693,0.5868862662830253,0.2983834400454911,0.5066136797758952,0.9692526310871158,25.18040370199992,62.66778001953437,1578,3174.5029296875,3256.0,0.40079394163507404,0,99,1.0,0.21546328521622013,0.09018073125085249,0.3407458374040381,0.9867017203194856,0.7307447513426798,0.7991517054072167,0.4472418457838569,0.6590461008445845,0.9931432207334542,0.8004727567928943,0.6363585296492644,0.30765651656930154,0.5814959343371534,0.9899119916938293,0.7640211302592057,0.7085243863825595,0.36454409017121503,0.6123632022709934,0.9800254864462999,0.6181506407301558,0.548616155746041,0.22290059180462957,0.46322246276027546,0.9687515491156409,1.873823560000119,210.26526104729678,394,1181.83447265625,3256.0,0.5130337962690186,0.4218407258008936,61,0,0.3300047515531075,61,0,0.34047259077189945,61,0,0.7817258801853822,61,0,0.6407952315152049,61,0,0.6855950017661376,61,0,1.496488662000047,33.520703409999896
15,1485,0.00026192072297150575,0.0002591780916908457,0.5347712327864254,13,2,False,32.14250945599997,4.975083125000083,0.19532987277090777,0.08093467403878428,0.30972507282506073,0.9912566521244464,0.7649623159556159,0.7448328087222298,0.45209084123162385,0.6539619886364899,0.989149957377383,0.7933734269131317,0.7416861996911056,0.4776464145803788,0.6709020137282055,0.9902021842328513,0.7789088799976651,0.7432561738932514,0.4645174064587048,0.6622274867832071,0.9805944999797703,0.6378794073911337,0.5914142233710236,0.3025220920201933,0.5106052409274503,0.9694422345953145,25.286871239999982,62.40392435359279,1578,3174.5029296875,3256.0,0.39294397529929576,0,99,1.0,0.3292219832463918,0.22701007717757055,0.4314338929459528,0.9880163742644908,0.3394529786436868,0.6048359757491663,0.3146648536428424,0.41965126934523184,0.9373860033602164,0.8869203953965904,0.538693255626163,0.2679832497544331,0.5645323002590622,0.9620355008274175,0.4909887582528699,0.5698517396084024,0.28945399314280607,0.4500981636680262,0.9268481740891021,0.32537117330180004,0.3984564086050546,0.16921730955054712,0.2976816304858006,0.9169238715002379,1.8709134540001742,210.59231743595305,394,1181.83447265625,3256.0,0.40145572223890613,0.2869327185748139,61,0,0.2991062743469438,61,0,0.26778854465928115,61,0,0.5580703831917532,61,0,0.5433409054127293,61,0,0.5351228998185311,61,0,1.5202866769998309,33.66875677100006
16,1584,0.0002591780916908457,0.0002564322318081403,0.5375128804957998,16,0,False,32.54878815800021,5.079587339999989,0.19341058343535594,0.0795946074189342,0.30722655901739654,0.9913656836839018,0.7682406752695775,0.7501125141328728,0.45296287857543466,0.6571053559926284,0.9893309454190163,0.7916988732034446,0.7449485543808266,0.48379239097624727,0.6734799395201728,0.9903472694242684,0.7797933933469942,0.7475216160658532,0.4678703203972804,0.665061776603376,0.9808791076705606,0.6390666868178551,0.5968339459223407,0.30537253251212976,0.5137577217507752,0.9697295020892744,25.546621137999864,61.76942114872367,1578,3174.5029296875,3256.0,0.386954981570292,0,99,1.0,0.2137637447735985,0.09493016670954409,0.33259732196778813,0.992241373829765,0.7943958614859837,0.7064244726528538,0.30626568601196963,0.6023620067169357,0.9873620636496638,0.6372427295735639,0.7416774918372362,0.5084836891898878,0.629134636866896,0.989795705498026,0.7071938271245095,0.7236218773228471,0.3822797798575915,0.6043651614349826,0.9797975626167681,0.547022316231328,0.5669337827610823,0.23630772187785307,0.45008794029008775,0.9634092689165609,1.9123252009999305,206.03190283429953,394,1181.83447265625,3256.0,0.5375128804957998,0.3194952327235561,61,0,0.5349647034604398,61,0,0.3727308000754431,61,0,0.6860750217160841,61,0,0.7505766224871964,61,0,0.7022949609161565,61,0,3.0488722809998308,35.603117453000095
17,1683,0.0002564322318081403,0.00025368310101691254,0.5375128804957998,16,1,False,32.21032018599999,4.94269758900009,0.19119902944761236,0.07825583064661884,0.3041422283241504,0.9914921400903749,0.7726426875558385,0.7524386080868094,0.46194972230986997,0.6623436726508393,0.9895988257902653,0.7920307133776493,0.7528104176204283,0.48993140955585873,0.6782575135179788,0.9905445782269322,0.7822165809756594,0.7526244669335329,0.4755292883085261,0.6701234454059062,0.9812662915684582,0.6423281584851541,0.6033663856491795,0.3119307472827099,0.5192084304723479,0.9702577772249287,25.380322818999957,62.17415007892232,1578,3174.5029296875,3256.0,0.3994322560652338,0,99,1.0,0.20907428255541072,0.08875369159552046,0.3293948656108779,0.9886012994644772,0.7322190166931878,0.7762490347330051,0.43352923295166684,0.6473324281259533,0.991442635592323,0.810825653025166,0.6564336621844609,0.35390580571783076,0.6070550403091525,0.9900199288890426,0.7695201234531532,0.7113312636961285,0.38969186016724827,0.6235144157721767,0.9802370929953508,0.6253821278351123,0.5519892301696957,0.24199831729579535,0.4731232251002011,0.9686407873473192,1.877914445999977,209.8072150407244,394,1181.83447265625,3256.0,0.5344813461034709,0.42582285495986605,61,0,0.400400595386849,61,0,0.3804336423326989,61,0,0.7510972941660645,61,0,0.6615464148600416,61,0,0.6885290498742429,61,0,1.4775928659998954,33.69394546600006
18,1782,0.00025368310101691254,0.00025093065593956017,0.5401103450301223,18,0,False,32.220285345999855,4.897018372000048,0.19158998822984585,0.078151496814231,0.3050284798909805,0.9914947334514709,0.7716945579419412,0.7537342734991225,0.46223229341394223,0.662553708285002,0.9896759641710149,0.7936482035246437,0.749760656899167,0.48883688275216475,0.6774152477253251,0.9905845139710903,0.7825174328037287,0.7517422142240453,0.47516247836086234,0.6698073751295454,0.9813446768764154,0.6427339938064003,0.6022331467027379,0.3116151534952276,0.5188607646681219,0.9702962239583334,25.470082653999953,61.9550404070708,1578,3174.5029296875,3256.0,0.3951932628347416,0,99,1.0,0.2123179015925693,0.09242686738973947,0.33220893628706183,0.9907422738204036,0.7788778187824742,0.7745684013971207,0.3349243147415792,0.6294568449737247,0.9891940008883331,0.711541951196218,0.6524453182600147,0.5078839890399628,0.6239570861653986,0.9899675319942103,0.7436887970532746,0.7082812452358448,0.4036569080636877,0.6185423167842691,0.9801343653326356,0.5919622425629291,0.5483246586174746,0.25286350415690717,0.46438346844577033,0.9655465837662596,1.8429318610001246,213.78978156370013,394,1181.83447265625,3256.0,0.5401103450301223,0.34860070502378665,61,0,0.5699777623643616,61,0,0.39913306206974464,61,0,0.755717247484713,61,0,0.6493497879192895,61,0,0.6810876279905,61,0,3.044176175999837,35.27030785199986
19,1881,0.00025093065593956017,0.0002481748520868328,0.5401103450301223,18,1,False,32.25093742800004,4.996630642000127,0.19065501579615854,0.07791066987508452,0.3033993624160196,0.9915016779249373,0.7724891684068176,0.7554726032640593,0.46067376082042233,0.662878510830433,0.9895864939171477,0.7941751699604543,0.7530691705744804,0.48879232275864004,0.678678887764525,0.9905431601849153,0.7831820787488608,0.7542689723257221,0.47431667434937314,0.6705892418079853,0.9812635083698733,0.6436312821096426,0.6054830100313928,0.31088802399220106,0.5200007720444121,0.9702990861899953,25.368869165999968,62.20222074836814,1578,3174.5029296875,3256.0,0.3969157323090717,0,99,1.0,0.2078187206977515,0.08755023138323412,0.32808720868856167,0.9896276205164386,0.7349782455416258,0.8003564753928151,0.40465081833666594,0.6466618464237023,0.9905909279484634,0.8163554749056874,0.6495242776392937,0.3954712299022902,0.6204503274824238,0.9901090399246748,0.7735324859843532,0.7170947823761294,0.40000836662553074,0.6302118783286711,0.9804118256993064,0.630699531088016,0.5589616228268949,0.25000653646037596,0.4798892301250956,0.9684979588852316,1.8753551059999154,210.0935437451054,394,1181.83447265625,3256.0,0.5379373068433435,0.391543911007801,61,0,0.4454345658636494,61,0,0.3874195333358125,61,0,0.783912875467973,61,0,0.6456551893948622,61,0,0.6884550803508745,61,0,1.5089382759999808,33.76581813100006
20,1980,0.0002481748520868328,0.0002454156438152575,0.5401103450301223,18,2,False,32.19414368900016,4.994283128000006,0.18809330824134618,0.07623949609177497,0.2999471197487888,0.9915545157418924,0.7762606591720516,0.7647956752794576,0.47671825683034796,0.6725915304272857,0.9897303792770487,0.7987779190466251,0.7582373460266706,0.5058392623104287,0.6876181757945748,0.9906416077832275,0.787358332101913,0.7615023902492428,0.4908472158980584,0.6799026460830714,0.9814567505676167,0.6492918336433778,0.6148597980762289,0.32524686769215955,0.5297994998039222,0.9709667210645397,25.312638905999847,62.34039863879886,1578,3174.5029296875,3256.0,0.3923288249608242,0,99,1.0,0.24292206839861605,0.11925409673736785,0.3665900399842238,0.9888105668298806,0.5777597136627723,0.7327898398153919,0.42788645953202914,0.5794786710033978,0.980554395750385,0.8756697387899336,0.6109609240599656,0.2768133174791914,0.5878146601096969,0.9846651751122051,0.6961833568084921,0.6663526744858378,0.33615640087140497,0.5662308107219115,0.9697935606818381,0.5339580227357436,0.49964684196321413,0.2020360573839153,0.41188030736095765,0.9584544225392608,1.8776903689999926,209.83225269980684,394,1181.83447265625,3256.0,0.4746115971471427,0.41409940606565326,60,1,0.3059840432388732,61,0,0.3130047522128686,61,0,0.6979145681285664,61,0,0.6102046749059947,61,0,0.6362184420814168,61,0,1.5282095449999815,33.72752602700007
21,2079,0.0002454156438152575,0.00024265298428237982,0.5486503350197305,21,0,False,32.34934056299994,5.018362891999914,0.18639594373140952,0.07531631643516784,0.2974755713770447,0.9916622778336546,0.7810009575107689,0.7619753122240215,0.48393982878035996,0.6756386995050501,0.9899471610338345,0.7985830100347986,0.7634247819767442,0.5097725852834436,0.6905934590983289,0.990803977202309,0.7896941325102649,0.7626993584408724,0.49652043015163794,0.6829713070342583,0.9817755468908849,0.6524748443533118,0.6164220180794475,0.33024754051145233,0.5330481343147372,0.9713359876277329,25.429136564999908,62.05480064045602,1578,3174.5029296875,3256.0,0.3937786375031327,0,99,1.0,0.20722764057253823,0.08804510872300506,0.3264101711929147,0.9904674459821939,0.771218918035709,0.7400820296903924,0.37254020015742717,0.6279470492945095,0.9893478276793664,0.7438040208204002,0.7158656040445178,0.44531871995036965,0.6349961149384292,0.9899073202494403,0.7572634281047023,0.7277724238854981,0.4056913019724572,0.6302423846542192,0.9800163292876212,0.6093515272909364,0.5720457861070587,0.25446220200289504,0.4786198384669634,0.9671980959509835,1.8924492220000957,208.19581070903897,394,1181.83447265625,3256.0,0.5486503350197305,0.37726507374168755,61,0,0.4906297623427594,61,0,0.39491617691048353,61,0,0.7203129965298932,61,0,0.7164025111091117,61,0,0.7023844931289775,61,0,3.148114564000025,35.503301387999954
22,2178,0.00024265298428237982,0.00023988682539968076,0.5573734338351649,22,0,False,32.32808526000008,4.956037632000061,0.1864392327378458,0.07513860438410924,0.29773986018504783,0.9915789807233697,0.7779600030580964,0.7673349872642412,0.48690701079911697,0.677400667040485,0.9900104477086453,0.7980610623678112,0.7575600103931406,0.5150296334252871,0.6902169020620796,0.9907940934275175,0.7878823451543493,0.7624161687459713,0.5005736455086798,0.6836240531363336,0.9817561381428135,0.650004842355569,0.6160521408666306,0.3338434355307161,0.5333001395843052,0.9713410932301568,25.460522270999945,61.97830441983408,1578,3174.5029296875,3256.0,0.4078692736649754,0,99,1.0,0.2061120132504381,0.0866777226896153,0.3255463024686436,0.9899353416502739,0.7683897158322057,0.7940388869484224,0.3876461096139512,0.6500249041315265,0.9904274453631877,0.7456950479919775,0.6704349963135906,0.4893243033655586,0.6351514492237088,0.990181332364887,0.7568722963393798,0.7270207606001652,0.4325907915063209,0.6388279494819553,0.9805536024440759,0.6088451686102956,0.5711175312984131,0.2759909723396686,0.48531789074945914,0.9679210682205742,1.902074956000206,207.14220475754865,394,1181.83447265625,3256.0,0.5573734338351649,0.3823797652681398,61,0,0.5296362458657903,61,0,0.4168923439783964,61,0,0.7780483842097418,61,0,0.6675314461777963,61,0,0.6978545236919335,61,0,3.1445237299999462,35.47851928099999
23,2277,0.00023988682539968076,0.00023711711778301664,0.5573734338351649,22,1,False,31.96357689499996,4.92788173599979,0.18357770567988865,0.07370136752819079,0.293454042367911,0.9917850232892629,0.7839427886118998,0.7673239528760133,0.4925278874513747,0.681264876313096,0.9901128865661357,0.8053318087065633,0.7672389044142497,0.5145357814649485,0.6957021648619204,0.9909482495328333,0.7944933681574222,0.7672814262883558,0.5032913593949345,0.6883553846135708,0.9820588974490637,0.6590535026282393,0.6224303280984207,0.33626541982912045,0.5392497501852601,0.9718557921048202,25.163917343999856,62.708837357402224,1578,3174.5029296875,3256.0,0.38547370138794484,0,99,1.0,0.21332750435407996,0.08844118901920803,0.33821381893254776,0.9894301320107383,0.7005876552948136,0.7667147185112665,0.48470558703291977,0.6506693202796666,0.9909944735561091,0.8482593954443436,0.6983744689814977,0.2795119681538541,0.6087152775265651,0.9902116849450915,0.767383791256264,0.7309507011200282,0.35456137244486413,0.6176319549403855,0.9806131346362902,0.6225650659245915,0.5759829044979934,0.21548137165813763,0.47134311402690754,0.9692488152363579,1.8621736049999527,211.58070275623416,394,1181.83447265625,3256.0,0.5158671117198019,0.431875748990748,61,0,0.3140084380828454,61,0,0.3348324314540118,61,0,0.7523564255663315,61,0,0.6898933193125699,61,0,0.696901791985592,61,0,1.5261355840000306,33.49569581700007
24,2376,0.00023711711778301664,0.0002343438107004182,0.5573734338351649,22,2,False,32.22440892999998,5.050803414000029,0.18436054377350367,0.07411608605141573,0.2946050002396636,0.991716709794854,0.7837163343696746,0.7676456478476824,0.49159421831104494,0.6809854001761341,0.9900697748437064,0.8016617057530996,0.7646274348776406,0.5192771253516314,0.6951887553274573,0.9908925579885629,0.7925874555304238,0.7661335687823705,0.5050566209525977,0.6879258817551307,0.9819495097701719,0.6564346702879523,0.6209209922554735,0.3378433110118368,0.5383996578517543,0.9717288095839275,25.27876815400009,62.4239278744403,1578,3174.5029296875,3256.0,0.3956596122847663,0,99,1.0,0.20381966868632942,0.08450928553560663,0.3231300519505128,0.9907216144390876,0.7513284458534476,0.6990874836592931,0.4392928443837344,0.6299029246321584,0.9897795082736839,0.7967289050188625,0.7660288593195942,0.3458201933516001,0.6361926525633522,0.9902503372807675,0.7733629372801142,0.7310288909661705,0.38699226501437656,0.6304613644202205,0.9806889507782021,0.6304741319044254,0.576080011406061,0.23991965854883254,0.4821579339531063,0.9689326407340577,1.8854555850000452,208.9680622203522,394,1181.83447265625,3256.0,0.5384733538075344,0.4312590251210755,61,0,0.37533942529566666,61,0,0.3717870360444769,61,0,0.6710150761723641,61,0,0.7805694745355867,61,0,0.7051596715705918,61,0,1.5250688109999828,33.75513011699991
25,2475,0.0002343438107004182,0.00023156685201707112,0.5573734338351649,22,3,False,31.930286059000082,4.983311537999953,0.18298282441228667,0.07307761213512022,0.2928880367177823,0.9916702293915302,0.7875490173042987,0.7712559879556549,0.49508707990769596,0.6846306950558833,0.9902922275376745,0.8056416140511561,0.7679081480620099,0.51559015614726,0.6963799727534754,0.9909807494219488,0.7964925840740504,0.769578427061226,0.5051306504784481,0.6904005538712416,0.9821227383464007,0.6618094525501933,0.6254591466753489,0.33790956423055984,0.5417260544853674,0.9720659727379396,25.033414213000015,63.03574840304981,1578,3174.5029296875,3256.0,0.3959346946441766,0,99,1.0,0.21185607633312342,0.09574736802257257,0.3279647848327753,0.9937110417866895,0.7523563793375809,0.6610082667985586,0.34588169137287367,0.5864154458363378,0.984077095856732,0.7505276729860083,0.7882807288558087,0.4579020834410381,0.6655701617609517,0.988870605005639,0.7514409135786532,0.7190561439354878,0.39408595213412057,0.6215276698827538,0.977986210173579,0.6018464978957889,0.5613486809208552,0.24539666531831306,0.4695306147116524,0.9642978416481599,1.9036888779999117,206.9665923635334,394,1181.83447265625,3256.0,0.5352940123766852,0.3449469590376676,61,0,0.49217989839324244,61,0,0.37604718132123494,61,0,0.6384902377949406,61,0,0.7984828331356899,61,0,0.6945408434321355,61,0,1.5075661660000605,33.44368005399997
26,2574,0.00023156685201707112,0.00022878618813728649,0.5573734338351649,22,4,False,32.0521299479999,4.928951600999881,0.18107726809265345,0.07242322199433777,0.2897313154091249,0.9917272926034929,0.7866672088303681,0.7769858330337557,0.5074329915532666,0.6903620111391301,0.990207528535132,0.8076403436864317,0.7696830400537805,0.5323788819439732,0.7032340885613951,0.9909668278854626,0.7970158253388937,0.7733171960127675,0.5196067011545445,0.6966465741687352,0.9820953911840037,0.6625322611275595,0.6304133338293836,0.35099233532047247,0.5479793100924718,0.9723636448307786,25.18040220900002,62.66778373524107,1578,3174.5029296875,3256.0,0.3975238946050104,0,99,1.0,0.20565980937577746,0.08839383165394595,0.3229257854713401,0.9917698629697475,0.7684671033336592,0.7198206229932365,0.37700222493116353,0.6217633170860197,0.9880499557498257,0.750742562437324,0.7540287188849489,0.4572713643178411,0.6540142152133713,0.989906414670625,0.7595014372327834,0.7365276853750712,0.41327527076655673,0.6364347977914705,0.9800145541443397,0.6122549916853924,0.5829393148149153,0.26045807640888824,0.48521746096973195,0.9672365140188769,1.9333143280000513,203.7951068244447,394,1181.83447265625,3256.0,0.5527627077731754,0.37826179841388313,61,0,0.49476410335494586,61,0,0.39660104508992516,61,0,0.7021836655716702,61,0,0.7527183304655268,61,0,0.7089243704564255,61,0,1.5091972239999905,33.56711075299995
27,2673,0.00022878618813728649,0.00022600176394325358,0.5573734338351649,22,5,False,31.896866412999998,4.987390512000047,0.1795998649678756,0.07154179233184181,0.28765793698066694,0.9918204641395383,0.7927711472020931,0.7712621394241608,0.5132575200599026,0.6924302688953855,0.9904530789281312,0.8071801176869406,0.7770243630344688,0.5309435887355322,0.7050493564856471,0.9911362999182187,0.7999107497087143,0.7741325286592727,0.5219507762455183,0.6986646848711685,0.9824283496748614,0.6665427171475455,0.6314977326322286,0.35313490772633394,0.5503917858353694,0.9727104003287389,25.02878805699993,63.047399514762866,1578,3174.5029296875,3256.0,0.4059921388674264,0,99,1.0,0.20382731048588826,0.08677640568635185,0.32087821418863866,0.9914590999174484,0.7377722464219042,0.7551625675218204,0.42401019022454284,0.6389816680560891,0.988925469920869,0.8209350078792799,0.7205210125337921,0.4164607351496665,0.6526389185209128,0.9901906642034005,0.7771351076453636,0.7374351861500483,0.4202015565338953,0.6449239501097691,0.9805719051134315,0.6355036541681915,0.5840770929623642,0.26598428316713996,0.49518834343256524,0.9689775650876428,1.8715166709998812,210.524440473993,394,1181.83447265625,3256.0,0.5552430348170339,0.41776698769594145,61,0,0.4484029243542507,61,0,0.40309703360751203,61,0,0.7226989892131546,61,0,0.7227829459422721,61,0,0.7073890360265558,61,0,1.494744485999945,33.39736768800003
28,2772,0.00022600176394325358,0.0002232135227303498,0.5583809268136533,28,0,False,32.44039390199987,5.011864994999996,0.17796716766363466,0.07033656767943663,0.2855977680822138,0.9920849795669575,0.7944535982854098,0.7781504055809391,0.5165683189674383,0.6963907742779291,0.9905158520852902,0.8111932076206813,0.7782295794429032,0.5424132944595499,0.7106120271743781,0.9912997948839215,0.8027361438747518,0.7781899904981132,0.5291754269421559,0.703367187105007,0.9827496711670097,0.6704755512061293,0.6369157106638612,0.3597814699559991,0.5557242439419966,0.9731063552682391,25.51153277399999,61.854378330737326,1578,3174.5029296875,3256.0,0.39675323710297095,0,99,1.0,0.20209317764049858,0.08501174671547061,0.3191746093597509,0.9908118427952373,0.752773210962765,0.7674620325574092,0.3992770390379058,0.63983742751936,0.9896087006031209,0.7958884484981615,0.7206754906435417,0.4157162797911389,0.6440934063109474,0.9902099062335866,0.7737306587065416,0.7433332850500456,0.40733086134581487,0.641464935034134,0.9806096458524418,0.6309630622342862,0.5915118751909079,0.2557535971909469,0.49274284487204695,0.968793065414816,1.9076129120001042,206.5408540283452,394,1181.83447265625,3256.0,0.5583809268136533,0.39379482845586383,61,0,0.46132381917850146,61,0,0.39617139170465215,61,0,0.7539069138114866,61,0,0.7223746746509307,61,0,0.7205904619226543,61,0,3.1973977920001744,35.64298955999993
29,2871,0.0002232135227303498,0.00022042140613876367,0.5583809268136533,28,1,False,31.953826819999904,4.904181175000076,0.17805147325886822,0.07047523929252371,0.2856277082733933,0.9919511311728787,0.7947820372127051,0.7824990167473086,0.5183447809981356,0.6985419449860498,0.9905120761113146,0.810859568223365,0.7772030233656746,0.5458508641790416,0.7113044852560271,0.9912310813424993,0.8027403093493644,0.7798420287411068,0.5317423500702675,0.7047748960535795,0.98261461372309,0.6704813630809915,0.6391320198781373,0.36215874652225755,0.5572573764937955,0.9731286342606345,25.155709659999957,62.72929769535282,1578,3174.5029296875,3256.0,0.3986702419892706,0,99,1.0,0.20188845209966455,0.08405258933904812,0.3197243154654043,0.9900018081747798,0.7605731400983803,0.781286356633022,0.4185024293831837,0.6534539753715287,0.9907980280870406,0.7966859271285994,0.6978829477232034,0.42035878612417926,0.6383092203253273,0.9903997581030929,0.7782108064361897,0.7372332889510324,0.41942855374266863,0.6449575497099636,0.9809820927164805,0.6369435992196358,0.5838238231182227,0.26536513406960655,0.4953775188024883,0.9694923362151016,1.8839474710000559,209.13534271252954,394,1181.83447265625,3256.0,0.5574505302061628,0.40076724581923895,61,0,0.46325685266773403,61,0,0.40363916431551244,61,0,0.7650913722923858,61,0,0.696093507543058,61,0,0.711261896096813,61,0,1.5037486240000817,33.46365315899993
