case,region,dice,iou,hd95,asd,status,precision,recall,prediction_voxels,target_voxels,hd95_unit,hd95_voxel,asd_voxel,official_dice,official_hd95_voxel,inference_seconds
case0111,edema_inclusive,0.6948223350253807,0.5323584318606098,7.402407446428825,1.3466208616680204,ok,0.5619047619047619,0.9101063829787234,3045,1880,voxel,7.402407446428825,1.3466208616680204,0.6948223350253807,7.402407446428825,0.18118951199994626
case0111,myocardial_ring,0.8625167230660266,0.7582676075826761,1.0,0.2129290893769199,ok,0.8055269733940909,0.9281842818428184,6803,5904,voxel,1.0,0.2129290893769199,0.8625167230660266,1.0,0.18118951199994626
case0116,normal_myocardium,0.8289457267623207,0.7078627743447689,1.0,0.23061674788778172,ok,0.8493991306571209,0.8094541910331384,3911,4104,voxel,1.0,0.23061674788778172,0.8289457267623207,1.0,0.15626404699992236
case0116,edema,0.6181818181818182,0.4473684210526316,5.830951894845301,1.1629057418102149,ok,0.7154308617234469,0.5442073170731707,499,656,voxel,5.830951894845301,1.1629057418102149,0.6181818181818182,5.830951894845301,0.15626404699992236
case0116,scar,0.40207522697795073,0.25162337662337664,3.4641016151377544,1.1716939640371402,ok,0.32908704883227174,0.5166666666666667,942,600,voxel,3.4641016151377544,1.1716939640371402,0.40207522697795073,3.4641016151377544,0.15626404699992236
case0116,edema_inclusive,0.6844642195031516,0.520293122886133,2.23606797749979,0.6264677145495917,ok,0.6405274115197779,0.7348726114649682,1441,1256,voxel,2.23606797749979,0.6264677145495917,0.6844642195031516,2.23606797749979,0.15626404699992236
case0116,myocardial_ring,0.8896564600448096,0.8012443248696822,1.0,0.20883991286427322,ok,0.8903213751868461,0.8889925373134329,5352,5360,voxel,1.0,0.20883991286427322,0.8896564600448096,1.0,0.15626404699992236
case0121,normal_myocardium,0.8332592263228101,0.7141768292682927,1.4142135623730951,0.37936891559367975,ok,0.8626006904487917,0.805848204687164,4345,4651,voxel,1.4142135623730951,0.37936891559367975,0.8332592263228101,1.4142135623730951,0.20594713900004535
case0121,edema,0.7799564270152506,0.6392857142857142,3.0,0.5447144105275943,ok,0.7119318181818182,0.8623537508602891,1760,1453,voxel,3.0,0.5447144105275943,0.7799564270152506,3.0,0.20594713900004535
case0121,scar,0.25384101536406145,0.14537107880642694,8.602325267042627,2.664268276918827,ok,0.2442159383033419,0.26425591098748263,778,719,voxel,8.602325267042627,2.664268276918827,0.25384101536406145,8.602325267042627,0.20594713900004535
case0121,edema_inclusive,0.7159235668789808,0.5575396825396826,3.605551275463989,0.6990568250903654,ok,0.6643026004728132,0.7762430939226519,2538,2172,voxel,3.605551275463989,0.6990568250903654,0.7159235668789808,3.605551275463989,0.20594713900004535
case0121,myocardial_ring,0.8648766963373705,0.7619231263658568,1.0,0.27194043508277016,ok,0.8611070754031672,0.8686794665103327,6883,6823,voxel,1.0,0.27194043508277016,0.8648766963373705,1.0,0.20594713900004535
case0126,normal_myocardium,0.8656858092074039,0.7631799163179916,1.0,0.20378655422066944,ok,0.8390064397424103,0.8941176470588236,1087,1020,voxel,1.0,0.20378655422066944,0.8656858092074039,1.0,0.08580117299993617
case0126,edema,0.7651785714285714,0.6196673897324656,1.4142135623730951,0.2993485400309284,ok,0.8039399624765479,0.7299829642248722,1066,1174,voxel,1.4142135623730951,0.2993485400309284,0.7651785714285714,1.4142135623730951,0.08580117299993617
case0126,scar,0.5871725383920506,0.4156010230179028,3.0,0.7528425693922811,ok,0.5023183925811437,0.7065217391304348,647,460,voxel,3.0,0.7528425693922811,0.5871725383920506,3.0,0.08580117299993617
case0126,edema_inclusive,0.8186435613982671,0.6929691451694486,1.0,0.21482199610860922,ok,0.7997664915353182,0.8384332925336597,1713,1634,voxel,1.0,0.21482199610860922,0.8186435613982671,1.0,0.08580117299993617
case0126,myocardial_ring,0.8536853685368537,0.744721689059501,1.0,0.17394070157149275,ok,0.8314285714285714,0.8771665410700829,2800,2654,voxel,1.0,0.17394070157149275,0.8536853685368537,1.0,0.08580117299993617
case0131,normal_myocardium,0.8322962513279709,0.7127631920977385,1.4142135623730951,0.3184797072047147,ok,0.7834285714285715,0.8876659112981548,3500,3089,voxel,1.4142135623730951,0.3184797072047147,0.8322962513279709,1.4142135623730951,0.1561389319999762
case0131,edema,0.787619361211722,0.6496469310157523,1.4142135623730951,0.41500921395859725,ok,0.7545741324921136,0.8236914600550964,1585,1452,voxel,1.4142135623730951,0.41500921395859725,0.787619361211722,1.4142135623730951,0.1561389319999762
case0131,scar,0.542572463768116,0.3722809198259789,2.8284271247461903,0.729339924230568,ok,0.49381698268755153,0.6020100502512563,1213,995,voxel,2.8284271247461903,0.729339924230568,0.542572463768116,2.8284271247461903,0.1561389319999762
case0131,edema_inclusive,0.8526215443279314,0.7431040212695248,1.4142135623730951,0.3591350533811768,ok,0.7991422444603288,0.9137719656722517,2798,2447,voxel,1.4142135623730951,0.3591350533811768,0.8526215443279314,1.4142135623730951,0.1561389319999762
case0131,myocardial_ring,0.879161737366909,0.78437876960193,1.0,0.24724548697400955,ok,0.8259765004763417,0.9396676300578035,6298,5536,voxel,1.0,0.24724548697400955,0.879161737366909,1.0,0.1561389319999762
case0136,normal_myocardium,0.7680660701995871,0.623463687150838,2.8284271247461903,0.4549403844384785,ok,0.7859154929577464,0.7510094212651414,2130,2229,voxel,2.8284271247461903,0.4549403844384785,0.7680660701995871,2.8284271247461903,0.08643629800008057
case0136,edema,0.7148185825703628,0.5562005277044855,2.449489742783178,0.5258249654186166,ok,0.8202334630350194,0.6334134615384616,1285,1664,voxel,2.449489742783178,0.5258249654186166,0.7148185825703628,2.449489742783178,0.08643629800008057
case0136,scar,0.408781226343679,0.25689819219790677,5.0990195135927845,1.390543845220956,ok,0.32727272727272727,0.5443548387096774,825,496,voxel,5.0990195135927845,1.390543845220956,0.408781226343679,5.0990195135927845,0.08643629800008057
case0136,edema_inclusive,0.736768149882904,0.5832406377456433,2.23606797749979,0.544632266408007,ok,0.7454976303317535,0.7282407407407407,2110,2160,voxel,2.23606797749979,0.544632266408007,0.736768149882904,2.23606797749979,0.08643629800008057
case0136,myocardial_ring,0.8508517788851547,0.7404195240016136,1.0,0.21484477199292878,ok,0.8658018867924528,0.8364092048302575,4240,4389,voxel,1.0,0.21484477199292878,0.8508517788851547,1.0,0.08643629800008057
case0141,normal_myocardium,0.7683293745051465,0.6238107482643354,2.8284271247461903,0.926996190867628,ok,0.8246091094493542,0.7192410317225022,2942,3373,voxel,2.8284271247461903,0.926996190867628,0.7683293745051465,2.8284271247461903,0.20627962500020658
case0141,edema,0.8482414843533648,0.7364751142101467,1.0,0.3005131620423543,ok,0.782775364170713,0.9256572982774252,3913,3309,voxel,1.0,0.3005131620423543,0.8482414843533648,1.0,0.20627962500020658
case0141,scar,0.27985865724381626,0.16269515201314708,7.0710678118654755,2.1067608932977886,ok,0.21440173253925285,0.40284842319430314,1847,983,voxel,7.0710678118654755,2.1067608932977886,0.27985865724381626,7.0710678118654755,0.20627962500020658
case0141,edema_inclusive,0.7620374054914445,0.6155576984892318,3.1622776601683795,0.7240473357236468,ok,0.6649305555555556,0.8923578751164958,5760,4292,voxel,3.1622776601683795,0.7240473357236468,0.7620374054914445,3.1622776601683795,0.20627962500020658
case0141,myocardial_ring,0.872976110466182,0.7745852759405834,1.0,0.2964393727511947,ok,0.8209606986899564,0.9320287018917156,8702,7665,voxel,1.0,0.2964393727511947,0.872976110466182,1.0,0.20627962500020658
case0146,normal_myocardium,0.7149858137735362,0.5564030509835407,2.8284271247461903,0.6719089484204677,ok,0.6933466733366683,0.7380191693290735,1999,1878,voxel,2.8284271247461903,0.6719089484204677,0.7149858137735362,2.8284271247461903,0.10942998300015461
case0146,edema,0.7568777991042867,0.6088522902727741,2.0,0.4772975385747169,ok,0.7217815741305674,0.7955615332885003,1639,1487,voxel,2.0,0.4772975385747169,0.7568777991042867,2.0,0.10942998300015461
case0146,scar,0.502776375567895,0.33580579905596764,3.639577803291477,0.9557876422795671,ok,0.5102459016393442,0.4955223880597015,976,1005,voxel,3.639577803291477,0.9557876422795671,0.502776375567895,3.639577803291477,0.10942998300015461
case0146,edema_inclusive,0.829449774818876,0.708598193375711,1.4142135623730951,0.37585904495325495,ok,0.8099426386233269,0.8499197431781701,2615,2492,voxel,1.4142135623730951,0.37585904495325495,0.829449774818876,1.4142135623730951,0.10942998300015461
case0146,myocardial_ring,0.8392698130008904,0.7230533179900268,1.4142135623730951,0.3240673360092469,ok,0.8170784568703945,0.8627002288329519,4614,4370,voxel,1.4142135623730951,0.3240673360092469,0.8392698130008904,1.4142135623730951,0.10942998300015461
case0151,normal_myocardium,0.7720468890892697,0.6287266852694963,2.449489742783178,0.5363633568192181,ok,0.8846869187848729,0.6848504239321709,4839,6251,voxel,2.449489742783178,0.5363633568192181,0.7720468890892697,2.449489742783178,0.15628133200016237
case0151,edema,0.8038572014772261,0.672041166380789,1.4142135623730951,0.3402501650747419,ok,0.7688383045525903,0.8422184006878762,2548,2326,voxel,1.4142135623730951,0.3402501650747419,0.8038572014772261,1.4142135623730951,0.15628133200016237
case0151,scar,0.0022753128555176336,0.0011389521640091116,43.197222132910355,20.21118300353001,ok,0.0011641443538998836,0.05,1718,40,voxel,43.197222132910355,20.21118300353001,0.0022753128555176336,43.197222132910355,0.15628133200016237
case0151,edema_inclusive,0.6402291917973462,0.4708361055666445,6.48074069840786,1.398350420634654,ok,0.4976558837318331,0.8972950126796281,4266,2366,voxel,6.48074069840786,1.398350420634654,0.6402291917973462,6.48074069840786,0.15628133200016237
case0151,myocardial_ring,0.9153594402437648,0.8439288315471856,1.0,0.14985286303382178,ok,0.8908292147171883,0.941278867355228,9105,8617,voxel,1.0,0.14985286303382178,0.9153594402437648,1.0,0.15628133200016237
case0156,normal_myocardium,0.8447488584474886,0.7312252964426877,1.4142135623730951,0.3709216725012633,ok,0.8742911153119093,0.8171378091872792,3174,3396,voxel,1.4142135623730951,0.3709216725012633,0.8447488584474886,1.4142135623730951,0.181207742999959
case0156,edema,0.812958435207824,0.6848609680741503,1.4142135623730951,0.33958336757729857,ok,0.7394366197183099,0.9027149321266968,2698,2210,voxel,1.4142135623730951,0.33958336757729857,0.812958435207824,1.4142135623730951,0.181207742999959
case0156,scar,0.23461538461538461,0.1328976034858388,15.652475842498529,3.927906316649716,ok,0.1493877551020408,0.5462686567164179,1225,335,voxel,15.652475842498529,3.927906316649716,0.23461538461538461,15.652475842498529,0.181207742999959
case0156,edema_inclusive,0.7380952380952381,0.5849056603773585,2.23606797749979,0.525531258454908,ok,0.6084629110374713,0.9379174852652259,3923,2545,voxel,2.23606797749979,0.525531258454908,0.7380952380952381,2.23606797749979,0.181207742999959
case0156,myocardial_ring,0.8614818223653935,0.7566693613581245,1.4142135623730951,0.3242172087269068,ok,0.7913202761730309,0.9452954048140044,7097,5941,voxel,1.4142135623730951,0.3242172087269068,0.8614818223653935,1.4142135623730951,0.181207742999959
case0161,normal_myocardium,0.828005284015852,0.7064923354373309,1.0,0.2989500680352897,ok,0.782326510234648,0.8793490460157127,2003,1782,voxel,1.0,0.2989500680352897,0.828005284015852,1.0,0.13451933900000768
case0161,edema,0.827364185110664,0.7055593685655457,1.0,0.6214172058302826,ok,0.8050117462803446,0.8509933774834437,1277,1208,voxel,1.0,0.6214172058302826,0.827364185110664,1.0,0.13451933900000768
case0161,scar,0.46378269617706236,0.30189914865749834,4.242640687119285,1.1718384199835978,ok,0.39334470989761094,0.5649509803921569,1172,816,voxel,4.242640687119285,1.1718384199835978,0.46378269617706236,4.242640687119285,0.13451933900000768
case0161,edema_inclusive,0.805276101050749,0.6740269461077845,2.23606797749979,0.8187817286601525,ok,0.7354022049816251,0.8898221343873518,2449,2024,voxel,2.23606797749979,0.8187817286601525,0.805276101050749,2.23606797749979,0.13451933900000768
case0161,myocardial_ring,0.8617098571082586,0.7570212765957447,1.0,0.34626446492494656,ok,0.7991913746630728,0.9348397267472413,4452,3806,voxel,1.0,0.34626446492494656,0.8617098571082586,1.0,0.13451933900000768
case0166,normal_myocardium,0.8129933997670507,0.6849105974705626,2.449489742783178,0.523083862391673,ok,0.8294164246105097,0.7972081218274112,3787,3940,voxel,2.449489742783178,0.523083862391673,0.8129933997670507,2.449489742783178,0.1821708560000843
case0166,edema,0.8465983224603915,0.7340012928248222,1.0,0.34808816189171904,ok,0.7698305084745762,0.9403726708074535,2950,2415,voxel,1.0,0.34808816189171904,0.8465983224603915,1.0,0.1821708560000843
case0166,scar,0.336514669494521,0.20229494262643433,6.48074069840786,1.6689151138221392,ok,0.29638854296388545,0.3892068683565004,1606,1223,voxel,6.48074069840786,1.6689151138221392,0.336514669494521,6.48074069840786,0.1821708560000843
case0166,edema_inclusive,0.7810593116914816,0.6407689227072487,3.0,0.6203967091835045,ok,0.7023705004389815,0.879604178119846,4556,3638,voxel,3.0,0.6203967091835045,0.7810593116914816,3.0,0.1821708560000843
case0166,myocardial_ring,0.8916525343885434,0.8044882692961578,1.0,0.2420707700103303,ok,0.8507731032002877,0.936658749010293,8343,7578,voxel,1.0,0.2420707700103303,0.8916525343885434,1.0,0.1821708560000843
case0171,normal_myocardium,0.8472243004638635,0.7349428868120457,1.0,0.25373660029271594,ok,0.8665442301805938,0.8287470725995316,3267,3416,voxel,1.0,0.25373660029271594,0.8472243004638635,1.0,0.1561192630001642
case0171,edema,0.7244179750947483,0.5679117147707979,2.23606797749979,0.648003646751682,ok,0.6578171091445427,0.8060240963855422,1017,830,voxel,2.23606797749979,0.648003646751682,0.7244179750947483,2.23606797749979,0.1561192630001642
case0171,scar,0.35320754716981134,0.21448212648945922,3.6599937199879515,1.1399964463671897,ok,0.282950423216445,0.46987951807228917,827,498,voxel,3.6599937199879515,1.1399964463671897,0.35320754716981134,3.6599937199879515,0.1561192630001642
case0171,edema_inclusive,0.7944514501891551,0.6589958158995816,2.8284271247461903,0.5804330324863374,ok,0.6832971800433839,0.9487951807228916,1844,1328,voxel,2.8284271247461903,0.5804330324863374,0.7944514501891551,2.8284271247461903,0.1561192630001642
case0171,myocardial_ring,0.9008625063419584,0.8196085672082718,1.0,0.1850225798437533,ok,0.8685188808452358,0.93570826306914,5111,4744,voxel,1.0,0.1850225798437533,0.9008625063419584,1.0,0.1561192630001642
case0176,normal_myocardium,0.7755102040816326,0.6333333333333333,1.7320508075688772,0.4619713391493946,ok,0.814427600627287,0.7401425178147268,1913,2105,voxel,1.7320508075688772,0.4619713391493946,0.7755102040816326,1.7320508075688772,0.15824369599999955
case0176,edema,0.7570117955439056,0.6090257275411219,2.0,0.5407495327707877,ok,0.7289247854618879,0.787350054525627,1981,1834,voxel,2.0,0.5407495327707877,0.7570117955439056,2.0,0.15824369599999955
case0176,scar,0.5089313694766531,0.34131988230348886,10.5520142806664,1.7116262781370237,ok,0.5259067357512953,0.4930176077717061,1544,1647,voxel,10.5520142806664,1.7116262781370237,0.5089313694766531,10.5520142806664,0.15824369599999955
case0176,edema_inclusive,0.7878960890665144,0.6500235515779558,3.0,0.615636930132116,ok,0.7829787234042553,0.7928756104567652,3525,3481,voxel,3.0,0.615636930132116,0.7878960890665144,3.0,0.15824369599999955
case0176,myocardial_ring,0.8826197387518142,0.7899009579477188,1.0,0.21686546985424066,ok,0.894630378815741,0.8709273182957393,5438,5586,voxel,1.0,0.21686546985424066,0.8826197387518142,1.0,0.15824369599999955
case0181,normal_myocardium,0.7994608357046578,0.6659181636726547,2.23606797749979,0.4097842701785633,ok,0.8736497545008183,0.736885698509111,3055,3622,voxel,2.23606797749979,0.4097842701785633,0.7994608357046578,2.23606797749979,0.1810035829998924
case0181,edema,0.6532295006871278,0.4850340136054422,4.129082378692736,0.9108963220207048,ok,0.6694835680751173,0.6377459749552773,1065,1118,voxel,4.129082378692736,0.9108963220207048,0.6532295006871278,4.129082378692736,0.1810035829998924
case0181,scar,0.6458907887479316,0.4769857433808554,9.695359714832659,1.4561129565635975,ok,0.5894789831361691,0.7142421469960354,3973,3279,voxel,9.695359714832659,1.4561129565635975,0.6458907887479316,9.695359714832659,0.1810035829998924
case0181,edema_inclusive,0.7980922098569158,0.6640211640211641,9.643650760992955,1.3380832699276546,ok,0.7473203652242953,0.8562656356606777,5038,4397,voxel,9.643650760992955,1.3380832699276546,0.7980922098569158,9.643650760992955,0.1810035829998924
case0181,myocardial_ring,0.8980883813306852,0.8150275994142165,1.0,0.18516089349245515,ok,0.8939824539725689,0.9022321985284948,8093,8019,voxel,1.0,0.18516089349245515,0.8980883813306852,1.0,0.1810035829998924
case0186,normal_myocardium,0.8413431916204559,0.7261366657803776,1.0,0.2476309246568968,ok,0.9139892904953146,0.7793949771689498,2988,3504,voxel,1.0,0.2476309246568968,0.8413431916204559,1.0,0.15620078400002058
case0186,edema,0.8140544808527438,0.6864181091877497,1.0,0.25050086641003194,ok,0.804839968774395,0.8234824281150159,1281,1252,voxel,1.0,0.25050086641003194,0.8140544808527438,1.0,0.15620078400002058
case0186,scar,0.3929471032745592,0.2445141065830721,11.465070206339174,2.098664303665943,ok,0.29082774049217003,0.6055900621118012,1341,644,voxel,11.465070206339174,2.098664303665943,0.3929471032745592,11.465070206339174,0.15620078400002058
case0186,edema_inclusive,0.7945993802567508,0.65919941241278,6.445813290969084,0.9534072908823467,ok,0.6845919145690312,0.9467299578059072,2622,1896,voxel,6.445813290969084,0.9534072908823467,0.7945993802567508,6.445813290969084,0.15620078400002058
case0186,myocardial_ring,0.9066303360581289,0.8292075095530819,1.0,0.16916126342505444,ok,0.8896613190730838,0.9242592592592592,5610,5400,voxel,1.0,0.16916126342505444,0.9066303360581289,1.0,0.15620078400002058
case0191,normal_myocardium,0.7208324994996999,0.5635168961201502,9.022154055254946,1.3231840263254167,ok,0.846732487070992,0.6275261324041812,2127,2870,voxel,9.022154055254946,1.3231840263254167,0.7208324994996999,9.022154055254946,0.1383396730000186
case0191,edema,0.7435523114355231,0.5917893106119287,1.7320508075688772,0.47690553527216256,ok,0.683974932855864,0.814498933901919,1117,938,voxel,1.7320508075688772,0.47690553527216256,0.7435523114355231,1.7320508075688772,0.1383396730000186
case0191,scar,0.44983573414202677,0.29018584936419956,6.164414002968976,1.510427202419364,ok,0.36076205918119175,0.5973154362416108,2467,1490,voxel,6.164414002968976,1.510427202419364,0.44983573414202677,6.164414002968976,0.1383396730000186
case0191,edema_inclusive,0.6786427145708582,0.513595166163142,3.7416573867739413,1.0503638170934535,ok,0.5691964285714286,0.8401976935749588,3584,2428,voxel,3.7416573867739413,1.0503638170934535,0.6786427145708582,3.7416573867739413,0.1383396730000186
case0191,myocardial_ring,0.8843673358161505,0.7927047712099007,1.0,0.20131112703335893,ok,0.8523901243214849,0.9188372970932427,5711,5298,voxel,1.0,0.20131112703335893,0.8843673358161505,1.0,0.1383396730000186
case0196,normal_myocardium,0.8207057866368351,0.6959296309072094,1.4142135623730951,0.29715943621377444,ok,0.8355767239594118,0.8063549160671463,4829,5004,voxel,1.4142135623730951,0.29715943621377444,0.8207057866368351,1.4142135623730951,0.2675213520001307
case0196,edema,0.8132568514977693,0.6852846401718582,1.4142135623730951,0.2927513811863929,ok,0.7561481481481481,0.8796966563254051,3375,2901,voxel,1.4142135623730951,0.2927513811863929,0.8132568514977693,1.4142135623730951,0.2675213520001307
case0196,scar,0.44535706137348846,0.2864690343410625,19.245774550706088,2.498842476528693,ok,0.40615896795672074,0.49292929292929294,2403,1980,voxel,19.245774550706088,2.498842476528693,0.44535706137348846,19.245774550706088,0.2675213520001307
case0196,edema_inclusive,0.8233417769021484,0.699728910859512,2.23606797749979,0.9786139844223218,ok,0.7594323295257874,0.8989961073550502,5778,4881,voxel,2.23606797749979,0.9786139844223218,0.8233417769021484,2.23606797749979,0.2675213520001307
case0196,myocardial_ring,0.8913722428264689,0.8040320450743903,1.0,0.15636286954587306,ok,0.8610351654567738,0.9239251390996459,10607,9885,voxel,1.0,0.15636286954587306,0.8913722428264689,1.0,0.2675213520001307
case0201,normal_myocardium,0.7952212687195019,0.6600558659217877,1.7320508075688772,0.3413177027315443,ok,0.8652508238740388,0.7356787048567871,2731,3212,voxel,1.7320508075688772,0.3413177027315443,0.7952212687195019,1.7320508075688772,0.18105034799987152
case0201,edema,0.8485066570708888,0.736875,1.0,0.2609721342616462,ok,0.8949898785425101,0.8066134549600912,3952,4385,voxel,1.0,0.2609721342616462,0.8485066570708888,1.0,0.18105034799987152
case0201,scar,0.5000919963201472,0.33341511285574094,3.1622776601683795,0.8717467003071232,ok,0.5093703148425787,0.49114564510299963,2668,2767,voxel,3.1622776601683795,0.8717467003071232,0.5000919963201472,3.1622776601683795,0.18105034799987152
case0201,edema_inclusive,0.843014812663375,0.7286306012300741,1.0,0.31428069113037904,ok,0.8768882175226587,0.8116610738255033,6620,7152,voxel,1.0,0.31428069113037904,0.843014812663375,1.0,0.18105034799987152
case0201,myocardial_ring,0.882069490235861,0.7890199637023594,1.0,0.2792406567061001,ok,0.9298470751791252,0.8389617908143574,9351,10364,voxel,1.0,0.2792406567061001,0.882069490235861,1.0,0.18105034799987152
case0206,normal_myocardium,0.8061759856093539,0.6752887995981919,1.0,0.24672882358602435,ok,0.7803250145095764,0.8337984496124031,3446,3225,voxel,1.0,0.24672882358602435,0.8061759856093539,1.0,0.13138237400016806
case0206,edema,0.5591623036649215,0.38808139534883723,25.1704172060838,3.7201091937847512,ok,0.5095419847328244,0.6194895591647331,524,431,voxel,25.1704172060838,3.7201091937847512,0.5591623036649215,25.1704172060838,0.13138237400016806
case0206,scar,0.39206349206349206,0.24383020730503455,7.21797088479905,2.084946670169039,ok,0.482421875,0.3302139037433155,512,748,voxel,7.21797088479905,2.084946670169039,0.39206349206349206,7.21797088479905,0.13138237400016806
case0206,edema_inclusive,0.5706546275395034,0.3992419456727732,7.280109889280518,1.5844587142437758,ok,0.61003861003861,0.536047497879559,1036,1179,voxel,7.280109889280518,1.5844587142437758,0.5706546275395034,7.280109889280518,0.13138237400016806
case0206,myocardial_ring,0.8458248930902543,0.732839313572543,1.0,0.26081008541809175,ok,0.8384649709950914,0.8533151680290645,4482,4404,voxel,1.0,0.26081008541809175,0.8458248930902543,1.0,0.13138237400016806
case0211,normal_myocardium,0.8401553630116523,0.7243688820195775,1.0,0.33398463481289475,ok,0.9153645833333334,0.7763666482606295,1536,1811,voxel,1.0,0.33398463481289475,0.8401553630116523,1.0,0.15841627500003597
case0211,edema,0.814912861239797,0.6876396128071481,1.0,0.3744305076843993,ok,0.7893162393162393,0.8422252621979024,2340,2193,voxel,1.0,0.3744305076843993,0.814912861239797,1.0,0.15841627500003597
case0211,scar,0.5001825483753195,0.33349561830574487,5.024754878398197,1.1348817273869882,ok,0.39481268011527376,0.6822709163346613,1735,1004,voxel,5.024754878398197,1.1348817273869882,0.5001825483753195,5.024754878398197,0.15841627500003597
case0211,edema_inclusive,0.8393839383938394,0.7232227488151659,2.23606797749979,0.544079491669654,ok,0.7489570552147239,0.9546449796684392,4075,3197,voxel,2.23606797749979,0.544079491669654,0.8393839383938394,2.23606797749979,0.15841627500003597
case0211,myocardial_ring,0.8931161126283077,0.8068742555725711,1.0,0.25207839684259126,ok,0.845125646052397,0.9468849840255591,5611,5008,voxel,1.0,0.25207839684259126,0.8931161126283077,1.0,0.15841627500003597
case0216,normal_myocardium,0.8072526606227828,0.6768010575016523,2.0,0.38687364877705227,ok,0.7602078693392724,0.8605042016806723,1347,1190,voxel,2.0,0.38687364877705227,0.8072526606227828,2.0,0.0854708329998175
case0216,edema,0.7110799438990182,0.5516866158868335,1.4142135623730951,0.4649161871496348,ok,0.926873857404022,0.5767918088737202,547,879,voxel,1.4142135623730951,0.4649161871496348,0.7110799438990182,1.4142135623730951,0.0854708329998175
case0216,scar,0.6002277904328018,0.4288039056143206,2.8284271247461903,0.6944275320411512,ok,0.6120789779326364,0.5888268156424581,861,895,voxel,2.8284271247461903,0.6944275320411512,0.6002277904328018,2.8284271247461903,0.0854708329998175
case0216,edema_inclusive,0.8284098051539912,0.7070815450643777,2.0,0.32464714733954103,ok,0.9360795454545454,0.7429537767756482,1408,1774,voxel,2.0,0.32464714733954103,0.8284098051539912,2.0,0.0854708329998175
case0216,myocardial_ring,0.8921140059450953,0.805239898989899,1.0,0.1344616946951821,ok,0.9259528130671506,0.8606612685560054,2755,2964,voxel,1.0,0.1344616946951821,0.8921140059450953,1.0,0.0854708329998175
case0221,normal_myocardium,0.7711864406779662,0.6275862068965518,1.4142135623730951,0.35791171070605715,ok,0.7122215532811559,0.8407960199004975,3322,2814,voxel,1.4142135623730951,0.35791171070605715,0.7711864406779662,1.4142135623730951,0.180971258999989
case0221,edema,0.6957424714434061,0.5334394904458599,3.7416573867739413,0.8486191926877781,ok,0.768348623853211,0.635673624288425,2180,2635,voxel,3.7416573867739413,0.8486191926877781,0.6957424714434061,3.7416573867739413,0.180971258999989
case0221,scar,0.4759986572675394,0.31233480176211453,4.242640687119285,1.0180150763658569,ok,0.6445454545454545,0.3773283661522086,1100,1879,voxel,4.242640687119285,1.0180150763658569,0.4759986572675394,4.242640687119285,0.180971258999989
case0221,edema_inclusive,0.7872722607133693,0.6491747778247989,1.7320508075688772,0.458234679373246,ok,0.9353658536585366,0.6796632698272043,3280,4514,voxel,1.7320508075688772,0.458234679373246,0.7872722607133693,1.7320508075688772,0.180971258999989
case0221,myocardial_ring,0.8653266331658291,0.7626217891939769,1.0,0.2623324772990184,ok,0.9129051802484096,0.8224617903930131,6602,7328,voxel,1.0,0.2623324772990184,0.8653266331658291,1.0,0.180971258999989
case0226,normal_myocardium,0.8406680482750213,0.7251314405888538,1.4142135623730951,0.3505410884330043,ok,0.8422081094284318,0.8391336091506449,4094,4109,voxel,1.4142135623730951,0.3505410884330043,0.8406680482750213,1.4142135623730951,0.18110517699983575
case0226,edema,0.77005608388198,0.6260904044409199,2.23606797749979,0.5286589163788791,ok,0.8986909504837791,0.6736348122866894,1757,2344,voxel,2.23606797749979,0.5286589163788791,0.77005608388198,2.23606797749979,0.18110517699983575
case0226,scar,0.5163002274450341,0.3479816044966786,3.0,0.8485867658953667,ok,0.4974433893352812,0.5366430260047281,1369,1269,voxel,3.0,0.8485867658953667,0.5163002274450341,3.0,0.18110517699983575
case0226,edema_inclusive,0.8425582430627689,0.727948717948718,1.4142135623730951,0.4259321381924966,ok,0.9081893793985925,0.7857735953501246,3126,3613,voxel,1.4142135623730951,0.4259321381924966,0.8425582430627689,1.4142135623730951,0.18110517699983575
case0226,myocardial_ring,0.8886360594297952,0.7995905094544141,1.0,0.2518702555288811,ok,0.9195290858725762,0.8597513597513597,7220,7722,voxel,1.0,0.2518702555288811,0.8886360594297952,1.0,0.18110517699983575
case0231,normal_myocardium,0.7951635846372689,0.6599763872491146,1.7320508075688772,0.47579462701567476,ok,0.814868804664723,0.7763888888888889,4116,4320,voxel,1.7320508075688772,0.47579462701567476,0.7951635846372689,1.7320508075688772,0.2592437040000277
case0231,edema,0.767962308598351,0.6233269598470363,2.23606797749979,0.6778474976671027,ok,0.8415074858027878,0.7062391681109186,1937,2308,voxel,2.23606797749979,0.6778474976671027,0.767962308598351,2.23606797749979,0.2592437040000277
case0231,scar,0.5299503008108815,0.3604982206405694,3.0,0.8613423980586538,ok,0.5284298382889933,0.531479538300105,1917,1906,voxel,3.0,0.8613423980586538,0.5299503008108815,3.0,0.2592437040000277
case0231,edema_inclusive,0.7989588497768964,0.6652218782249743,2.0,0.5023383357940158,ok,0.8362740010378827,0.7648315140009492,3854,4214,voxel,2.0,0.5023383357940158,0.7989588497768964,2.0,0.2592437040000277
case0231,myocardial_ring,0.8691226369365003,0.7685383626232319,1.0,0.27884677218060827,ok,0.8998745294855709,0.8404030935083197,7970,8534,voxel,1.0,0.27884677218060827,0.8691226369365003,1.0,0.2592437040000277
